t,target_q0,target_q1,target_q2,target_q3,measured_q0,measured_q1,measured_q2,measured_q3,target_o0,target_o1,target_o2,target_o3,measured_o0,measured_o1,measured_o2,measured_o3
2.990000,0.017502,-1.202427,1.437504,-1.805898,-0.015996,-1.198689,1.432318,-1.804525,0.006000,0.800000,0.600000,-1.000000,0.032808,0.800481,0.599984,-1.000000
3.000000,0.021253,-1.202483,1.437579,-1.805918,-0.012271,-1.199069,1.432841,-1.804669,0.003000,0.800000,0.600000,-1.000000,0.029825,0.800482,0.599984,-1.000000
3.010000,0.025003,-1.202509,1.437614,-1.805914,-0.008544,-1.199413,1.433315,-1.804797,0.000000,0.800000,0.600000,-1.000000,0.026840,0.800483,0.599985,-1.000000
3.020000,0.028752,-1.202483,1.437580,-1.805918,-0.004814,-1.199720,1.433739,-1.804913,-0.003000,0.800000,0.600000,-1.000000,0.023854,0.800483,0.599985,-1.000000
3.030000,0.032502,-1.202428,1.437504,-1.805897,-0.001083,-1.199990,1.434113,-1.805016,-0.006000,0.800000,0.600000,-1.000000,0.020867,0.800484,0.599986,-1.000000
3.040000,0.036250,-1.202336,1.437378,-1.805863,0.002651,-1.200225,1.434436,-1.805105,-0.008999,0.800000,0.600000,-1.000000,0.017878,0.800485,0.599987,-1.000000
3.050000,0.039997,-1.202207,1.437202,-1.805816,0.006385,-1.200423,1.434710,-1.805180,-0.011998,0.800000,0.600000,-1.000000,0.014889,0.800485,0.599987,-1.000000
3.060000,0.043742,-1.202042,1.436975,-1.805754,0.010121,-1.200585,1.434934,-1.805241,-0.014997,0.800000,0.600000,-1.000000,0.011899,0.800486,0.599988,-1.000000
3.070000,0.047486,-1.201840,1.436698,-1.805679,0.013857,-1.200710,1.435107,-1.805289,-0.017995,0.800000,0.600000,-1.000000,0.008909,0.800486,0.599988,-1.000000
3.080000,0.051227,-1.201601,1.436371,-1.805590,0.017594,-1.200800,1.435231,-1.805323,-0.020991,0.800000,0.600000,-1.000000,0.005918,0.800487,0.599988,-1.000000
3.090000,0.054966,-1.201325,1.435993,-1.805488,0.021332,-1.200852,1.435304,-1.805344,-0.023987,0.800000,0.600000,-1.000000,0.002926,0.800487,0.599989,-1.000000
3.100000,0.058703,-1.201013,1.435565,-1.805372,0.025069,-1.200868,1.435327,-1.805351,-0.026982,0.800000,0.600000,-1.000000,-0.000065,0.800487,0.599989,-1.000000
3.110000,0.062436,-1.200665,1.435087,-1.805243,0.028805,-1.200848,1.435300,-1.805344,-0.029975,0.800000,0.600000,-1.000000,-0.003056,0.800488,0.599989,-1.000000
3.120000,0.066166,-1.200280,1.434559,-1.805099,0.032542,-1.200791,1.435223,-1.805323,-0.032967,0.800000,0.600000,-1.000000,-0.006048,0.800488,0.599990,-1.000000
3.130000,0.069893,-1.199859,1.433981,-1.804942,0.036277,-1.200698,1.435096,-1.805289,-0.035957,0.800000,0.600000,-1.000000,-0.009039,0.800488,0.599990,-1.000000
3.140000,0.073616,-1.199401,1.433353,-1.804772,0.040011,-1.200568,1.434919,-1.805242,-0.038945,0.800000,0.600000,-1.000000,-0.012029,0.800489,0.599990,-1.000000
3.150000,0.077335,-1.198907,1.432675,-1.804587,0.043743,-1.200402,1.434692,-1.805180,-0.041931,0.800000,0.600000,-1.000000,-0.015019,0.800489,0.599990,-1.000000
3.160000,0.081049,-1.198378,1.431947,-1.804389,0.047474,-1.200200,1.434414,-1.805105,-0.044916,0.800000,0.600000,-1.000000,-0.018008,0.800489,0.599990,-1.000000
3.170000,0.084758,-1.197812,1.431170,-1.804178,0.051202,-1.199961,1.434087,-1.805016,-0.047898,0.800000,0.600000,-1.000000,-0.020996,0.800489,0.599990,-1.000000
3.180000,0.088463,-1.197211,1.430343,-1.803952,0.054928,-1.199686,1.433710,-1.804914,-0.050877,0.800000,0.600000,-1.000000,-0.023983,0.800489,0.599990,-1.000000
3.190000,0.092162,-1.196574,1.429467,-1.803713,0.058652,-1.199375,1.433282,-1.804798,-0.053854,0.800000,0.600000,-1.000000,-0.026969,0.800489,0.599990,-1.000000
3.200000,0.095856,-1.195901,1.428541,-1.803460,0.062372,-1.199027,1.432805,-1.804668,-0.056829,0.800000,0.600000,-1.000000,-0.029954,0.800489,0.599990,-1.000000
